
##### Table #####,Adventure
呼喚碎牙，攻擊敵方全體($ATK:1.6)，冷卻時間為11。,어금니를 불러내 적 전체에게 공격($ATK:1.6)을 가한다. [CD: 11]
呼喚碎牙，攻擊敵方全體($ATK:1.6)，冷卻時間為8。,어금니를 불러내 적 전체에게 공격($ATK:1.6)을 가한다. [CD: 8]
"揮舞巨杵，攻擊敵方全體($ATK:0.5)，並獲得強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","절구를 휘둘러 적 전체에게 공격($ATK:0.5)을 가하고 [강화]를 얻는다.

[강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
揮舞巨杵，破甲敵方首位($BK:2)。,절구를 휘둘러 전방의 적에게 실드 공격($BK:2)을 가한다.
揮舞巨杵，攻擊敵方全體($ATK:1.6)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가하고 실드를 ($ARM:0.5)만큼 채운다.
熊族軟肋,웅족의 늑연골
停戰一擊,마무리 일격
震懾之力,진동의 힘
轟顱碎擊,천둥의 쇄격
窟王的印章,굴왕의 인장
護盾值歸零時，立即發動2次一魂技能。,실드가 0이 되면 즉시 1혼 스킬을 2회 발동한다.
呼喚碎牙，攻擊敵方全體($ATK:1.6)，冷卻時間為10。,어금니가 거대한 절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가한다. [CD: 10]
呼喚碎牙，攻擊敵方全體($ATK:1.6)，冷卻時間為7。,어금니가 거대한 절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가한다. [CD: 7]
"揮舞巨杵，攻擊敵方全體($ATK:0.5)，並獲得強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","진동의 힘을 발동하여 적 전체에게 공격($ATK:0.5)을 가하고 [강화]를 얻는다.

[강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
揮舞巨杵，破甲敵方首位($BK:2)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 전방의 적에게 실드 공격($BK:2)을 가하고 ($ARM:0.5)만큼의 실드를 채운다.
揮舞巨杵，攻擊敵方全體($ATK:1.6)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가하고 실드를 ($ARM:0.5)만큼 채운다.
熊族軟肋,웅족의 늑연골
停戰一擊,마무리 일격
震懾之力,진동의 힘
轟顱碎擊,천둥의 쇄격
窟王的印章,굴왕의 인장
護盾值歸零時，立即發動2次一魂技能。,실드가 0이 되면 즉시 1혼 스킬을 2회 발동한다.
呼喚碎牙，攻擊敵方全體($ATK:1.6)，冷卻時間為7。,어금니가 거대한 절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가한다. [CD: 7]
"揮舞巨杵，攻擊敵方全體($ATK:1)，並獲得3回合強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","절구를 휘둘러 적 전체에게 공격($ATK:1)을 가하고 3턴간 [강화]를 얻는다.

 [강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
揮舞巨杵，破甲敵方首位($BK:3)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 전방의 적에게 실드 공격($BK:3)을 가하고 자신의 실드를 채운다.($ARM:0.5)
揮舞巨杵，攻擊敵方全體($ATK:1.6)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 적 전체에게 공격($ATK:1.6)을 가하고 실드를 ($ARM:0.5)만큼 채운다.
熊族軟肋,웅족의 늑연골
停戰一擊,마무리 일격
震懾之力,진동의 힘
轟顱碎擊,천둥의 쇄격
窟王的印章,굴왕의 인장
護盾值歸零時，立即發動3次一魂技能。,실드가 0이되면 즉시 1혼 스킬을 3회 발동한다.
"呼喚碎牙，攻擊敵方全體($ATK:2.4)並賦予3層弱化，冷卻時間為7。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","어금니를 불러내, 적 전체에게 공격($ATK:2.4)을 가하고 3중첩의 [약화]를 부여한다. [CD: 7]

[약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"揮舞巨杵，攻擊敵方全體($ATK:1)，並獲得3回合強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","절구를 휘둘러 적 전체에게 공격($ATK:1)을 가하고 3턴간 [강화]를 얻는다.
 
 [강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
揮舞巨杵，破甲敵方首位($BK:3)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 전방의 적에게 실드 공격($BK:3)을 가하고 자신의 실드를 채운다.($ARM:0.5)
揮舞巨杵，攻擊敵方全體($ATK:2.4)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 적 전체에게 공격($ATK:2.4)을 가하고 자신의 실드를 채운다.($ARM:0.5)
碎牙a2,
破盾逆擊,갑옷 부수기
開戰宣告,전투 경고
震盾一擲,진동의 일격
墜命砸顱,머리 으깨기
破滅的轟擊,파멸의 폭격
護盾值歸零時，發動1次二魂技能。,어금니의 실드가 0이 될 시 즉시 2혼 스킬이 1회 발동된다.
碎牙助陣，我方首位護盾歸零時，觸發其二魂技能。,어금니의 도움으로 전방 아군의 실드가 0이 되면 2혼 스킬이 발동된다. 
揮舞巨杵，攻擊敵方全體($ATK:0.5)。有護盾值的目標行動冷卻時間+1。,절구를 휘둘러 적 전체에게 공격($ATK:0.5)을 가하고 실드가 남아있는 대상의 CD를 1 증가시킨다.
揮舞巨杵，穿透攻擊敵方首位($ATK:1)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 전방의 적에게 관통 공격($ATK:1)을 가한 후 실드를 ($ARM:0.5)만큼 채운다.
揮舞巨杵，攻擊敵方指定角色($ATK:1.2)，再攻擊敵方全體($ATK:1.2)，並獲得護盾($ARM:0.5)。,절구를 휘둘러 지정된 적에게 공격($ATK:1.2)을 가한 후 다시 적 전체에게 공격($ATK:1.2)을 가한다. 공격을 마치고 실드를($ARM:0.5)만큼 채운다.
夏洛克,
機械威能,기계의 위상
能量護盾,에너지 실드
機甲變型,기갑 변형
指令42號,지령 42번
指令66號,지령 66번
被動技將在角色升至二階共鳴時解鎖。,패시브 스킬은 SR부터 사용할 수 있습니다.
呼喚夏洛克，替我方指定角色疊盾($ARM:1.5)，冷卻時間為7。,셜록을 불러내  지정된 아군의 실드를 ($ARM:1.5)만큼 채운다. [CD: 7]
呼喚夏洛克，替我方指定角色疊盾($ARM:2.4)，冷卻時間為7。,셜록을 불러내  지정된 아군의 실드를 ($ARM:2.4)만큼 채운다. [CD: 7]
百變機關，進攻型態時，切換成輔助型態，移除所有黑色魂芯。輔助型態時，切換成進攻型態，移除所有金色魂芯。,공격 태세일 시 엄호 태세로 전환하고 모든 흑색 혼을 제거한다. 엄호 태세일 시 공격 태세로 전환하고 모든 금색 혼을 제거한다.
百變機關，進攻型態時，破甲敵方指定角色($BK:1.5)。輔助型態時，替我方指定角色疊盾($ARM:1.5)。,공격 태세일 시 지정된 적에게 실드 공격($BK:1.5)을 가하고 엄호 태세일 시 지정된 아군의 실드를 ($ARM:1.5)만큼 채운다.
百變機關，進攻型態時，攻擊敵方指定角色($ATK:3.5)，輔助型態時，治癒我方指定角色($HEAL:3.5)。,공격 태세일 시 지정된 적에게 공격($ATK:3.5)을 가하고 엄호 태세일 시 지정된 아군을 ($HEAL:3.5)만큼 치유한다.
機械威能,기계의 위상
能量護盾,에너지 실드
機甲變型,기갑 변형
指令42號,지령 42번
指令66號,지령 66번
"我方角色施展會對操作區的魂芯產生變化的技能後，賦予其2回合強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","아군 캐릭터가 혼 보드에 영향을 주는 스킬을 시전하면 2턴 간 [강화]를 부여한다.

[강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
呼喚夏洛克，替我方指定角色疊盾($ARM:1.5)，冷卻時間為6。,셜록을 불러내  지정된 아군의 실드를 ($ARM:1.5)만큼 채운다. [CD: 6]
呼喚夏洛克，替我方指定角色疊盾($ARM:2.4)，冷卻時間為6。,셜록을 불러내  지정된 아군의 실드를 ($ARM:2.4)만큼 채운다. [CD: 6]
百變機關，進攻型態時，切換成輔助型態，移除所有黑色魂芯。輔助型態時，切換成進攻型態，移除所有金色魂芯。,공격 태세일 시 엄호 태세로 전환하고 모든 흑색 혼을 제거한다. 엄호 태세일 시 공격 태세로 전환하고 모든 금색 혼을 제거한다.
"百變機關，進攻型態時，破甲敵方指定角色($BK:1.5)並賦予其2回合易傷。輔助型態時，替我方指定角色疊盾($ARM:1.5)。

【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。","공격 태세일 시 지정된 적에게 실드 공격($BK:1.5)을 가하고 2턴 간 [무방비]를 부여한다. 엄호 태세일 시 지정된 아군의 실드를 ($ARM:1.5)만큼 채운다.

[무방비]: 중첩될 때마다 본 캐릭터가 받게 되는 공격 스킬 효과가 30%씩 증가한다.(최대 3회)"
百變機關，進攻型態時，攻擊敵方指定角色($ATK:3.5)，輔助型態時，治癒我方指定角色($HEAL:3.5)。,공격 태세일 시 지정된 적에게 공격($ATK:3.5)을 가하고 엄호 태세일 시 지정된 아군을 ($HEAL:3.5)만큼 치유한다.
機械威能,기계의 위상
能量護盾,에너지 실드
機甲變型,기갑 변형
指令42號,지령 42번
指令66號,지령 66번
"我方角色施展會對操作區的魂芯產生變化的技能後，賦予其3回合強化。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","아군 캐릭터가 혼 보드에 영향을 주는 스킬을 시전하면 3턴 간 [강화]를 부여한다.

[강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
呼喚夏洛克，替我方指定角色疊盾($ARM:1.5)，冷卻時間為5。,셜록을 불러내  지정된 아군의 실드를 ($ARM:1.5)만큼 채운다. [CD: 5]
呼喚夏洛克，替我方指定角色疊盾($ARM:2.4)，冷卻時間為5。,셜록을 불러내  지정된 아군의 실드를 ($ARM:2.4)만큼 채운다. [CD: 5]
百變機關，進攻型態時，切換成輔助型態，移除所有黑色魂芯。輔助型態時，切換成進攻型態，移除所有金色魂芯。,공격 태세일 시 엄호 태세로 전환하고 모든 흑색 혼을 제거한다. 엄호 태세일 시 공격 태세로 전환하고 모든 금색 혼을 제거한다.
"百變機關，進攻型態時，破甲敵方指定角色($BK:1.5)並賦予其2回合易傷。輔助型態時，替我方指定角色疊盾($ARM:1.5)並賦予其2回合轉盾。

【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。
【轉盾】：被攻擊後，每層轉盾獲得總護盾值10%的護盾，最高3層。","공격 태세일 시 지정된 적에게 실드 공격 ($BK:1.5)을 가하고 2턴 간 [무방비]를 부여한다. 엄호 태세일 시 지정된 아군의 실드를 ($ARM:1.5)만큼 채우고 2턴 간 [실드 전환]을 부여한다.

[무방비]: 중첩될 때마다 본 캐릭터가 받게 되는 공격 스킬 효과가 30%씩 증가한다.(최대 3회)
[실드 전환]: 본 캐릭터는 공격을 받은 후 1중첩 당 자신의 전체 실드량의 10%씩 실드를 회복한다.(최대 3회)"
百變機關，進攻型態時，攻擊敵方指定角色($ATK:3.5)，輔助型態時，治癒我方指定角色($HEAL:3.5)。,공격 태세일 시 지정된 적에게 공격($ATK:3.5)을 가하고 엄호 태세일 시 지정된 아군을 ($HEAL:3.5)만큼 치유한다.
夏洛克a2,
鋼鐵意志,강철의 의지
效能升級,업데이트
隨機應變,신속 대처
指令17號,지령 17호
指令99號,지령 99호
"每場戰鬥開始時，施展賦予我方全體角色長效的技能。

【長效】：本角色身上的正面與負面狀態在戰鬥結束後不會被移除。","전투가 시작될 때마다 아군 전체에게 [장기 효과]를 부여한다.

[장기 효과]: 본 캐릭터에게 부여된 이로운 효과 및 해로운 효과는 전투가 끝나도 사라지지 않는다."
夏洛克助陣，我方白位角色技能係數提升30%。,아군 백속성 캐릭터의 스킬 계수가 30% 상승한다.
百變機關，切換型態，清除自身所有負面狀態。,모드를 변경하고 자신에게 부여된 모든 해로운 효과를 제거한다.
"百變機關，進攻型態時，破甲敵方指定角色($BK:3)，並賦予自身永久弱化。輔助型態時，替我方指定夥伴疊盾($ARM:3)，並賦予自身永久弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","공격 태세일 시 지정된 적에게 실드 공격($BK:3)을 가하고 자신은 영구적으로 [약화]를 얻는다. 엄호 태세일 시 지정된 아군의 실드를 ($ARM:3)만큼 채우고 자신은 영구적으로 [약화]를 얻는다.

[약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"百變機關，進攻型態時，破甲敵方指定角色($BK:5)，並賦予自身永久弱化。輔助型態時，替我方指定夥伴治癒($HEAL:5)，並賦予自身永久弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","공격 태세일 시 지정된 적에게 실드 공격($BK:5)을 가하고 자신은 영구적으로 [약화]를 얻는다. 엄호 태세일 시 지정된 아군을 ($HEAL:5)만큼 치유하고 자신은 영구적으로 [약화]를 얻는다.

[약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
尼德,
復仇沙暴,복수의 모래
沙漠之矛,사막의 창
狂沙假面,광폭의 모래
追魂血矛,추혼의 창
雙矛獵魂,혼신의 사냥
被動技將在角色升至一階共鳴時解鎖。,패시브 스킬은 R부터 사용할 수 있습니다.
呼喚尼德，攻擊敵方指定角色($ATK:1.5)，冷卻時間為7。,네드를 불러내  지정된 적에게 공격($ATK:1.5)을 가한다. [CD: 7]
呼喚尼德，攻擊敵方指定角色($ATK:2.4)，冷卻時間為7。,네드를 불러내  지정된 적에게 공격($ATK:2.4)을 가한다. [CD: 7]
"點燃狩獵之魂，獲得狂暴。

【狂暴】：攻擊目標改為隨機，技能係數提升50%。","사냥꾼의 혼을 불태워  [광폭]을 얻는다.

[광폭]: 본 캐릭터가 목표를 임의로 변경하고 스킬 계수가 50% 상승한다."
點燃狩獵之魂，攻擊敵方指定角色($ATK:1.5)。狂暴狀態時，攻擊敵方隨機角色($ATK:2.25)。,사냥꾼의 혼을 불태워 지정된 적에게 공격($ATK:1.5)을 가하고 [광폭]이 부여된 상태일 시 임의의 적에게 공격($ATK:2.25)을 가한다.
點燃狩獵之魂，攻擊敵方指定角色($ATK:3)。狂暴狀態時，攻擊敵方隨機角色($ATK:4.5)。,사냥꾼의 혼을 불태워 지정된 적에게 공격($ATK:3)을 가하고 [광폭]이 부여된 상태일 시 임의의 적에게 공격($ATK:4.5)을 가한다.
復仇沙暴,복수의 모래
沙漠之矛,사막의 창
狂沙假面,광폭의 모래
追魂血矛,추혼의 창
雙矛獵魂,혼신의 사냥
"敵我雙方任一角色死亡，獲得狂暴。

【狂暴】：攻擊目標改為隨機，技能係數提升50%。","적과 아군 어느 캐릭터든 사망하게 되면  [광폭]을 얻는다.

[광폭]: 본 캐릭터가 목표를 임의로 변경하고 스킬 계수가 50% 상승한다."
呼喚尼德，攻擊敵方指定角色($ATK:1.5)，冷卻時間為7。,네드를 불러내  지정된 적에게 공격($ATK:1.5)을 가한다. [CD: 7]
呼喚尼德，攻擊敵方指定角色($ATK:2.4)，冷卻時間為7。,네드를 불러내  지정된 적에게 공격($ATK:2.4)을 가한다. [CD: 7]
"點燃狩獵之魂，獲得3回合的狂暴。

【狂暴】：攻擊目標改為隨機，技能係數提升50%。","사냥꾼의 혼을 불태워  3턴 간 [광폭]을 얻는다.

[광폭]: 본 캐릭터가 목표를 임의로 변경하고 스킬 계수가 50% 상승한다."
