
##### Table #####,Adventure
h0166s5_r2_S1_skillinfo,"點杯軟仔水果茶吧。賦予我方指定角色2回合強化、2回合轉盾、2回合減傷與中毒。

【強化】：每層強化提升本角色30%的技能效果，最高3層。
【轉盾】：被攻擊後，每層轉盾獲得總護盾值10%的護盾，最高3層。
【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。
【中毒】：自身回合結束時，每層中毒失去現有10%血量，最高3層，被治癒後解除。"
h0166s5_r2_S2_skillinfo,"點杯軟仔水果茶吧。治癒我方指定角色($HEAL:10)後賦予3回合轉盾、3回合減傷與永久中毒。

【中毒】：自身回合結束時，每層中毒失去現有10%血量，最高3層，被治癒後解除。
【轉盾】：被攻擊後，每層轉盾獲得總護盾值10%的護盾，最高3層。
【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。"
h0166s5_r2_S3_skillinfo,"點杯軟仔水果茶吧。攻擊敵方全體角色($ATK:2.5)後使敵方全體角色行動冷卻時間加2，並賦予雙方全體角色2回合中毒。

【中毒】：自身回合結束時，每層中毒失去現有10%血量，最高3層，被治癒後解除。"
r0160s3_P1_name,雙核心切換
r0160s3_A1_name,外掛加載
r0160s3_S1_name,力場構築
r0160s3_S2_name,高能增幅彈
r0160s3_S3_name,超能瓦解砲
r0160s3_P1_skillinfo,"戰鬥開始時進入超頻狀態，超頻狀態達4層時，施展技能賦予自身當機狀態2回合。

【超頻】：每個我方回合結束時增加1層超頻狀態，若我方回合開始時超頻層數為4時則還原為0層。
【當機】：瑪莉亞無法正常行動，超頻層數不會增加。"
r0160s3_A1_skillinfo,呼喚瑪莉亞，轉1個魂芯為金色，冷卻時間為5。
r0160s3_S1_skillinfo,瑪莉亞全力運轉中！疊盾自身($ARM:1)。當機時，獲得2個金色魂芯。
r0160s3_S2_skillinfo,瑪莉亞全力運轉中！破甲敵方末位($BK:2.5)。當機時，獲得2個金色魂芯。
r0160s3_S3_skillinfo,瑪莉亞全力運轉中！破甲敵方末位($BK:5.5)。當機時，獲得2個金色魂芯。
r0160s4_P1_name,雙核心切換
r0160s4_A1_name,外掛加載
r0160s4_S1_name,力場構築
r0160s4_S2_name,高能增幅彈
r0160s4_S3_name,超能瓦解砲
r0160s4_P1_skillinfo,"戰鬥開始時進入超頻狀態，超頻狀態達5層時，施展技能賦予自身當機狀態2回合。

【超頻】：每個我方回合結束時增加1層超頻狀態，若我方回合開始時超頻層數為5時則還原為0層。
【當機】：瑪莉亞無法正常行動，超頻層數不會增加。"
r0160s4_A1_skillinfo,呼喚瑪莉亞，轉1個魂芯為金色，冷卻時間為4。
r0160s4_S1_skillinfo,"瑪莉亞全力運轉中！疊盾自身($ARM:1)並獲得6回合減傷。當機時，獲得2個金色魂芯。

【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。"
r0160s4_S2_skillinfo,瑪莉亞全力運轉中！破甲敵方末位($BK:2.5)。當機時，獲得2個金色魂芯。
r0160s4_S3_skillinfo,瑪莉亞全力運轉中！破甲敵方末位($BK:5.5)。當機時，獲得2個金色魂芯。
r0160s5_P1_name,雙核心切換
r0160s5_A1_name,外掛加載
r0160s5_S1_name,力場構築
r0160s5_S2_name,高能增幅彈
r0160s5_S3_name,超能瓦解砲
r0160s5_P1_skillinfo,"戰鬥開始時進入超頻狀態，超頻狀態達6層時，施展技能賦予自身當機狀態2回合。

【超頻】：每個我方回合結束時增加1層超頻狀態，若我方回合開始時超頻層數為6時則還原為0層。
【當機】：瑪莉亞無法正常行動，超頻層數不會增加。"
r0160s5_A1_skillinfo,呼喚瑪莉亞，轉1個魂芯為金色，冷卻時間為3。
r0160s5_S1_skillinfo,"瑪莉亞全力運轉中！疊盾自身($ARM:1)並獲得6回合減傷。當機時，獲得2個金色魂芯。

【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。"
r0160s5_S2_skillinfo,"瑪莉亞全力運轉中！獲得6回合強化並破甲敵方末位($BK:2.5)。當機時，獲得2個金色魂芯。

【強化】：每層強化提升本角色30%的技能效果，最高3層。"
r0160s5_S3_skillinfo,瑪莉亞全力運轉中！破甲敵方末位($BK:5.5)。當機時，獲得2個金色魂芯。
r0160s5_r1_P1_name,雙核心切換
r0160s5_r1_A1_name,外掛加載
r0160s5_r1_S1_name,力場構築
r0160s5_r1_S2_name,高能增幅彈
r0160s5_r1_S3_name,超能瓦解砲
r0160s5_r1_P1_skillinfo,"戰鬥開始時進入超頻狀態，超頻狀態達6層時，施展技能賦予自身當機狀態2回合。

【超頻】：每個我方回合結束時增加1層超頻狀態，若我方回合開始時超頻層數為6時則還原為0層。
【當機】：瑪莉亞無法正常行動，超頻層數不會增加。"
r0160s5_r1_A1_skillinfo,呼喚瑪莉亞，轉1個魂芯為金色，冷卻時間為3。
r0160s5_r1_S1_skillinfo,"瑪莉亞全力運轉中！疊盾自身($ARM:1.2)並獲得6回合減傷。當機時，獲得2個金色魂芯與5回合嘲諷。

【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。
【嘲諷】：本角色成為優先被指定的目標。"
r0160s5_r1_S2_skillinfo,"瑪莉亞全力運轉中！獲得6回合強化並破甲敵方末位($BK:2.5)。當機時，獲得2個金色魂芯。

【強化】：每層強化提升本角色30%的技能效果，最高3層。"
r0160s5_r1_S3_skillinfo,"瑪莉亞全力運轉中！破甲敵方末位($BK:6.5)。當機時，獲得2個金色魂芯與5回合嘲諷。

【嘲諷】：本角色成為優先被指定的目標。"
r0160s5_r2_P1_name,雙核心切換
r0160s5_r2_A1_name,外掛加載
r0160s5_r2_S1_name,力場構築
r0160s5_r2_S2_name,高能增幅彈
r0160s5_r2_S3_name,超能瓦解砲
r0160s5_r2_P1_skillinfo,"戰鬥開始時進入超頻狀態，超頻狀態達6層時，施展技能賦予自身當機狀態1回合。

【超頻】：每個我方回合結束時增加1層超頻狀態，若我方回合開始時超頻層數為6時則還原為0層。
【當機】：瑪莉亞無法正常行動，超頻層數不會增加。"
r0160s5_r2_A1_skillinfo,呼喚瑪莉亞，轉1個魂芯為金色，冷卻時間為2。
r0160s5_r2_S1_skillinfo,"瑪莉亞全力運轉中！疊盾自身($ARM:1.2)並獲得6回合減傷。當機時，獲得2個金色魂芯與5回合嘲諷。

【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。
【嘲諷】：本角色成為優先被指定的目標。"
r0160s5_r2_S2_skillinfo,"瑪莉亞全力運轉中！獲得6回合強化並破甲敵方末位($BK:3)。當機時，獲得2個金色魂芯與5回合嘲諷。

【強化】：每層強化提升本角色30%的技能效果，最高3層。
【嘲諷】：本角色成為優先被指定的目標。"
r0160s5_r2_S3_skillinfo,"瑪莉亞全力運轉中！破甲敵方末位($BK:6.5)。當機時，獲得2個金色魂芯與5回合嘲諷。

【嘲諷】：本角色成為優先被指定的目標。"
h0159s3_P1_name,啊，太麻煩了
h0159s3_A1_name,停，調整一下
h0159s3_S1_name,看，虛擬分身
h0159s3_S2_name,來，笑一個唷
h0159s3_S3_name,嘿，全新用法
h0159s3_P1_skillinfo,"戰鬥開始時進入專注狀態，專注狀態達4層時，施展技能賦予自身鬆懈狀態2回合。

【專注】：每個我方回合結束時增加1層專注狀態，若我方回合開始時專注層數為4時則還原為0層。
【鬆懈】：克拉克不會正常行動，專注層數不會增加。"
h0159s3_A1_skillinfo,呼喚克拉克，轉1個魂芯為白色，冷卻時間為5。
h0159s3_S1_skillinfo,"饒了我吧，賦予我方指定角色擬像與暈眩。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【暈眩】：無法施展技能，被攻擊後解除。"
h0159s3_S2_skillinfo,饒了我吧，敵方全體角色冷卻時間+1。鬆懈時，獲得2個白色魂芯。
h0159s3_S3_skillinfo,"饒了我吧，賦予我方全體角色擬像。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。"
h0159s4_P1_name,啊，太麻煩了
h0159s4_A1_name,停，調整一下
h0159s4_S1_name,看，虛擬分身
h0159s4_S2_name,來，笑一個唷
h0159s4_S3_name,嘿，全新用法
h0159s4_P1_skillinfo,"戰鬥開始時進入專注狀態，專注狀態達5層時，施展技能賦予自身鬆懈狀態2回合。

【專注】：每個我方回合結束時增加1層專注狀態，若我方回合開始時專注層數為5時則還原為0層。
【鬆懈】：克拉克不會正常行動，專注層數不會增加。"
h0159s4_A1_skillinfo,呼喚克拉克，轉1個魂芯為白色，冷卻時間為4。
h0159s4_S1_skillinfo,"饒了我吧，賦予我方指定角色擬像與暈眩。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【暈眩】：無法施展技能，被攻擊後解除。"
h0159s4_S2_skillinfo,饒了我吧，敵方全體角色冷卻時間+1。鬆懈時，獲得2個白色魂芯。
h0159s4_S3_skillinfo,"饒了我吧，賦予我方全體角色擬像與3層再生。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【再生】：自身回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。"
h0159s5_P1_name,啊，太麻煩了
h0159s5_A1_name,停，調整一下
h0159s5_S1_name,看，虛擬分身
h0159s5_S2_name,來，笑一個唷
h0159s5_S3_name,嘿，全新用法
h0159s5_P1_skillinfo,"戰鬥開始時進入專注狀態，專注狀態達6層時，施展技能賦予自身鬆懈狀態2回合。

【專注】：每個我方回合結束時增加1層專注狀態，若我方回合開始時專注層數為6時則還原為0層。
【鬆懈】：克拉克不會正常行動，專注層數不會增加。"
h0159s5_A1_skillinfo,呼喚克拉克，轉1個魂芯為白色，冷卻時間為3。
h0159s5_S1_skillinfo,"饒了我吧，賦予我方指定角色擬像與暈眩。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【暈眩】：無法施展技能，被攻擊後解除。"
h0159s5_S2_skillinfo,"饒了我吧，敵方全體角色冷卻時間+1，並賦予其易傷。鬆懈時，獲得2個白色魂芯。

【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。"
h0159s5_S3_skillinfo,"饒了我吧，賦予我方全體角色擬像與3層再生。鬆懈時，獲得2個白色魂芯。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【再生】：自身回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。"
h0159s5_r1_P1_name,啊，太麻煩了
h0159s5_r1_A1_name,停，調整一下
h0159s5_r1_S1_name,看，虛擬分身
h0159s5_r1_S2_name,來，笑一個唷
h0159s5_r1_S3_name,嘿，全新用法
h0159s5_r1_P1_skillinfo,"戰鬥開始時進入專注狀態，專注狀態達6層時，施展技能賦予自身鬆懈狀態2回合。

【專注】：每個我方回合結束時增加1層專注狀態，若我方回合開始時專注層數為6時則還原為0層。
【鬆懈】：克拉克不會正常行動，專注層數不會增加。"
h0159s5_r1_A1_skillinfo,呼喚克拉克，轉1個魂芯為白色，冷卻時間為3。
h0159s5_r1_S1_skillinfo,"饒了我吧，賦予我方指定角色擬像與暈眩。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【暈眩】：無法施展技能，被攻擊後解除。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_r1_S2_skillinfo,"饒了我吧，敵方全體角色冷卻時間+1，並賦予其3回合易傷。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_r1_S3_skillinfo,"饒了我吧，賦予我方全體角色擬像與2回合3層再生。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【再生】：自身回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_r2_P1_name,啊，太麻煩了
h0159s5_r2_A1_name,停，調整一下
h0159s5_r2_S1_name,看，虛擬分身
h0159s5_r2_S2_name,來，笑一個唷
h0159s5_r2_S3_name,嘿，全新用法
h0159s5_r2_P1_skillinfo,"戰鬥開始時進入專注狀態，專注狀態達6層時，施展技能賦予自身鬆懈狀態2回合。
有擬像的我方角色技能效果增加45%。

【專注】：每個我方回合結束時增加1層專注狀態，若我方回合開始時專注層數為6時則還原為0層。
【鬆懈】：克拉克不會正常行動，專注層數不會增加。
【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。"
h0159s5_r2_A1_skillinfo,呼喚克拉克，轉1個魂芯為白色，冷卻時間為2。
h0159s5_r2_S1_skillinfo,"饒了我吧，賦予我方指定角色擬像與暈眩。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【暈眩】：無法施展技能，被攻擊後解除。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_r2_S2_skillinfo,"饒了我吧，敵方全體角色冷卻時間+1，並賦予其3回合易傷。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_r2_S3_skillinfo,"饒了我吧，賦予我方全體角色擬像與2回合3層再生，敵方全體角色冷卻時間+1。鬆懈時，獲得2個白色魂芯，同時賦予同伴3回合怒氣。

【擬像】：被攻擊時，技能效果下降99%，並移除自身擬像。
【再生】：自身回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
h0159s5_a2_P1_name,啊，別再來了
h0159s5_a2_A1_name,停，請勿插隊
h0159s5_a2_S1_name,看，特別診斷
h0159s5_a2_S2_name,來，深度消毒
h0159s5_a2_S3_name,嘿，全新療法
h0159s5_a2_P1_skillinfo,"$INFO:(h0159s5_a2_P1_skillinfo,(2,3))"
h0159s5_a2_A1_skillinfo,"克拉克助陣，
$INFO:(h0159s5_a2_A1_skillinfo,(1))"
h0159s5_a2_S1_skillinfo,"$INFO:(h0159s5_a2_herolines,())
$INFO:(h0159s5_a2_S1_skillinfo,(0.4,4,2))"
h0159s5_a2_S2_skillinfo,"$INFO:(h0159s5_a2_herolines,())
$INFO:(h0159s5_a2_S2_skillinfo,(2,4))"
h0159s5_a2_S3_skillinfo,"$INFO:(h0159s5_a2_herolines,())
$INFO:(h0159s5_a2_S3_skillinfo,(1.5,1.5,4))"
h0169s5_P1_name,美麗無死角
h0169s5_A1_name,甜蜜花瓣洗禮
h0169s5_S1_name,風情蕾絲誘惑
h0169s5_S2_name,情熱火辣獻禮
h0169s5_S3_name,獨佔幸福捧花
h0169s5_P1_skillinfo,"擁有靈巧時，如果成功閃躲敵方攻擊技能，同伴獲得3回合戰意，如果被敵方攻擊擊中，同伴獲得3回合怒氣。

【靈巧】：被攻擊時，每層靈巧提升30%的閃避機率，最高3層。
【戰意】：每層戰意提升本角色30%的技能效果，施展技能後增加1層，最高3層。
【怒氣】：每層怒氣提升本角色30%的技能效果，被攻擊後增加1層，最高3層。"
